Index,Time,Username,Bag,Location
0,03/28/2022 12:00:06,bayusechees,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:00:06,vrboy17,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:00:06,matthewdo,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:00:06,themaskedman199,HoarderBag,1373 - Chunk 20-32 Blacksmith (Alta.Chunks.Overworld
0,03/28/2022 12:01:04,AssassinKing862,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:01:04,AssassinKing862,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:01:04,MasterBryce,WoodenBag,1307 - Chunk 19-32 Marketplace (Alta.Chunks.Overworld
0,03/28/2022 12:01:04,psychictable243,Bag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:01:04,bayusechees,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:01:04,vrboy17,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:01:04,matthewdo,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:01:04,themaskedman199,HoarderBag,4310 - Blacksmith Building Chunk 
0,03/28/2022 12:02:03,AssassinKing862,HoarderBag,1307 - Chunk 19-32 Marketplace (Alta.Chunks.Overworld
0,03/28/2022 12:02:03,AssassinKing862,HoarderBag,1307 - Chunk 19-32 Marketplace (Alta.Chunks.Overworld
0,03/28/2022 12:02:03,MasterBryce,WoodenBag,1374 - Chunk 20-33 Carpentry (Alta.Chunks.Overworld
0,03/28/2022 12:02:03,psychictable243,Bag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:02:03,bayusechees,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:02:03,vrboy17,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:02:03,matthewdo,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:02:03,themaskedman199,HoarderBag,4310 - Blacksmith Building Chunk 
0,03/28/2022 12:02:56,CheapSquirel,Bag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:02:56,CheapSquirel,Bag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:02:56,AssassinKing862,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:02:56,MasterBryce,WoodenBag,4310 - Blacksmith Building Chunk 
0,03/28/2022 12:02:56,psychictable243,Bag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:02:56,bayusechees,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:02:56,vrboy17,HoarderBag,1239 - Chunk 18-32 Patio House (Alta.Chunks.Overworld
0,03/28/2022 12:02:56,matthewdo,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:02:56,themaskedman199,HoarderBag,4310 - Blacksmith Building Chunk 
0,03/28/2022 12:03:56,CheapSquirel,Bag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:03:56,CheapSquirel,Bag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:03:56,AssassinKing862,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:03:56,MasterBryce,WoodenBag,4310 - Blacksmith Building Chunk 
0,03/28/2022 12:03:56,psychictable243,Bag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:03:56,bayusechees,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:03:56,vrboy17,HoarderBag,4308 - Townhall Building Chunk 
0,03/28/2022 12:03:56,matthewdo,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:03:56,themaskedman199,HoarderBag,1373 - Chunk 20-32 Blacksmith (Alta.Chunks.Overworld
0,03/28/2022 12:04:56,CheapSquirel,Bag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:04:56,CheapSquirel,Bag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:04:56,AssassinKing862,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:04:56,MasterBryce,WoodenBag,1373 - Chunk 20-32 Blacksmith (Alta.Chunks.Overworld
0,03/28/2022 12:04:56,psychictable243,Bag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:04:56,bayusechees,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:04:56,vrboy17,HoarderBag,4308 - Townhall Building Chunk 
0,03/28/2022 12:04:56,matthewdo,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:04:56,themaskedman199,HoarderBag,1307 - Chunk 19-32 Marketplace (Alta.Chunks.Overworld
0,03/28/2022 12:05:56,CheapSquirel,Bag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:05:56,CheapSquirel,Bag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:05:56,AssassinKing862,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:05:56,MasterBryce,WoodenBag,4310 - Blacksmith Building Chunk 
0,03/28/2022 12:05:56,psychictable243,Bag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:05:56,bayusechees,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:05:56,vrboy17,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:05:56,matthewdo,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:05:56,themaskedman199,HoarderBag,4311 - Marketplace Building Chunk 
0,03/28/2022 12:06:56,CheapSquirel,Bag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:06:56,CheapSquirel,Bag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:06:56,AssassinKing862,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:06:56,MasterBryce,WoodenBag,1307 - Chunk 19-32 Marketplace (Alta.Chunks.Overworld
0,03/28/2022 12:06:56,psychictable243,Bag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:06:56,bayusechees,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:06:56,vrboy17,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:06:56,matthewdo,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:06:56,themaskedman199,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:07:55,CheapSquirel,Bag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:07:55,CheapSquirel,Bag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:07:55,AssassinKing862,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:07:55,MasterBryce,WoodenBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:07:55,psychictable243,Bag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:07:55,bayusechees,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:07:55,vrboy17,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:07:55,matthewdo,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:07:55,themaskedman199,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:08:55,CheapSquirel,Bag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:08:55,CheapSquirel,Bag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:08:55,AssassinKing862,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:08:55,MasterBryce,WoodenBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:08:55,psychictable243,Bag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:08:55,bayusechees,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:08:55,vrboy17,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:08:55,matthewdo,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:08:55,themaskedman199,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:09:55,CheapSquirel,Bag,1174 - Chunk 17-33 Town Hall (Alta.Chunks.Overworld
0,03/28/2022 12:09:55,CheapSquirel,Bag,4308 - Townhall Building Chunk 
0,03/28/2022 12:09:55,AssassinKing862,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:09:55,MasterBryce,WoodenBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:09:55,psychictable243,Bag,4308 - Townhall Building Chunk 
0,03/28/2022 12:09:55,bayusechees,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:09:55,vrboy17,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:09:55,matthewdo,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:09:55,themaskedman199,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:10:55,CheapSquirel,Bag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:10:55,CheapSquirel,Bag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:10:55,AssassinKing862,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:10:55,MasterBryce,WoodenBag,1240 - Chunk 18-33 (Alta.Chunks.Overworld
0,03/28/2022 12:10:55,psychictable243,Bag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:10:55,bayusechees,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:10:55,vrboy17,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:10:55,matthewdo,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:10:55,themaskedman199,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:11:55,CheapSquirel,Bag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:11:55,AssassinKing862,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:11:55,MasterBryce,WoodenBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:11:55,psychictable243,Bag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:11:55,bayusechees,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:11:55,vrboy17,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:11:55,matthewdo,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:11:55,themaskedman199,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:13:07,AssassinKing862,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:13:07,AssassinKing862,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:13:07,MasterBryce,WoodenBag,1373 - Chunk 20-32 Blacksmith (Alta.Chunks.Overworld
0,03/28/2022 12:13:07,psychictable243,Bag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:13:07,bayusechees,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:13:07,vrboy17,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:13:07,matthewdo,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:13:07,themaskedman199,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:14:05,AssassinKing862,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:14:05,AssassinKing862,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:14:05,MasterBryce,WoodenBag,4310 - Blacksmith Building Chunk 
0,03/28/2022 12:14:05,bayusechees,HoarderBag,1240 - Chunk 18-33 (Alta.Chunks.Overworld
0,03/28/2022 12:14:05,vrboy17,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:14:05,matthewdo,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:14:05,themaskedman199,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:15:11,AssassinKing862,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:15:11,AssassinKing862,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:15:11,MasterBryce,WoodenBag,4310 - Blacksmith Building Chunk 
0,03/28/2022 12:15:11,bayusechees,HoarderBag,1240 - Chunk 18-33 (Alta.Chunks.Overworld
0,03/28/2022 12:15:11,vrboy17,HoarderBag,1240 - Chunk 18-33 (Alta.Chunks.Overworld
0,03/28/2022 12:15:11,matthewdo,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:15:11,themaskedman199,HoarderBag,1239 - Chunk 18-32 Patio House (Alta.Chunks.Overworld
0,03/28/2022 12:16:04,AssassinKing862,HoarderBag,1240 - Chunk 18-33 (Alta.Chunks.Overworld
0,03/28/2022 12:16:04,AssassinKing862,HoarderBag,1240 - Chunk 18-33 (Alta.Chunks.Overworld
0,03/28/2022 12:16:04,MasterBryce,WoodenBag,4310 - Blacksmith Building Chunk 
0,03/28/2022 12:16:04,Zyplice,Bag,1512 - Chunk 22-37 (Alta.Chunks.Overworld
0,03/28/2022 12:16:04,bayusechees,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:16:04,vrboy17,HoarderBag,1240 - Chunk 18-33 (Alta.Chunks.Overworld
0,03/28/2022 12:16:04,matthewdo,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:16:04,themaskedman199,HoarderBag,1174 - Chunk 17-33 Town Hall (Alta.Chunks.Overworld
0,03/28/2022 12:17:03,AssassinKing862,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:17:03,AssassinKing862,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:17:03,MasterBryce,WoodenBag,4310 - Blacksmith Building Chunk 
0,03/28/2022 12:17:03,Zyplice,Bag,1513 - Chunk 22-38 (Alta.Chunks.Overworld
0,03/28/2022 12:17:03,vrboy17,HoarderBag,4311 - Marketplace Building Chunk 
0,03/28/2022 12:17:03,matthewdo,HoarderBag,4311 - Marketplace Building Chunk 
0,03/28/2022 12:17:03,themaskedman199,HoarderBag,1373 - Chunk 20-32 Blacksmith (Alta.Chunks.Overworld
0,03/28/2022 12:18:08,AssassinKing862,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:18:08,AssassinKing862,HoarderBag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:18:08,MasterBryce,WoodenBag,4310 - Blacksmith Building Chunk 
0,03/28/2022 12:18:08,Zyplice,Bag,1512 - Chunk 22-37 (Alta.Chunks.Overworld
0,03/28/2022 12:18:08,vrboy17,HoarderBag,4311 - Marketplace Building Chunk 
0,03/28/2022 12:18:08,matthewdo,HoarderBag,4311 - Marketplace Building Chunk 
0,03/28/2022 12:18:08,themaskedman199,HoarderBag,1373 - Chunk 20-32 Blacksmith (Alta.Chunks.Overworld
0,03/28/2022 12:19:01,AssassinKing862,HoarderBag,4311 - Marketplace Building Chunk 
0,03/28/2022 12:19:01,AssassinKing862,HoarderBag,4311 - Marketplace Building Chunk 
0,03/28/2022 12:19:01,MasterBryce,WoodenBag,1373 - Chunk 20-32 Blacksmith (Alta.Chunks.Overworld
0,03/28/2022 12:19:01,Zyplice,Bag,1511 - Chunk 22-36 (Alta.Chunks.Overworld
0,03/28/2022 12:19:01,Orion the hunter,HoarderBag,None
0,03/28/2022 12:19:01,vrboy17,HoarderBag,4311 - Marketplace Building Chunk 
0,03/28/2022 12:19:01,matthewdo,HoarderBag,4311 - Marketplace Building Chunk 
0,03/28/2022 12:19:01,themaskedman199,HoarderBag,1505 - Chunk 22-30 (Alta.Chunks.Overworld
0,03/28/2022 12:19:59,AssassinKing862,HoarderBag,4311 - Marketplace Building Chunk 
0,03/28/2022 12:19:59,AssassinKing862,HoarderBag,1307 - Chunk 19-32 Marketplace (Alta.Chunks.Overworld
0,03/28/2022 12:19:59,MasterBryce,WoodenBag,4311 - Marketplace Building Chunk 
0,03/28/2022 12:19:59,Zyplice,Bag,1442 - Chunk 21-35 Spawn (Alta.Chunks.Overworld
0,03/28/2022 12:19:59,Orion the hunter,HoarderBag,None
0,03/28/2022 12:19:59,vrboy17,HoarderBag,4311 - Marketplace Building Chunk 
0,03/28/2022 12:19:59,matthewdo,HoarderBag,4311 - Marketplace Building Chunk 
0,03/28/2022 12:19:59,themaskedman199,HoarderBag,1704 - Chunk 25-29 (Alta.Chunks.Overworld
0,03/28/2022 12:20:58,AssassinKing862,HoarderBag,4311 - Marketplace Building Chunk 
0,03/28/2022 12:20:58,AssassinKing862,HoarderBag,4311 - Marketplace Building Chunk 
0,03/28/2022 12:20:58,MasterBryce,WoodenBag,4308 - Townhall Building Chunk 
0,03/28/2022 12:20:58,Zyplice,Bag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:20:58,Orion the hunter,HoarderBag,None
0,03/28/2022 12:20:58,vrboy17,HoarderBag,4311 - Marketplace Building Chunk 
0,03/28/2022 12:20:58,matthewdo,HoarderBag,4311 - Marketplace Building Chunk 
0,03/28/2022 12:20:58,themaskedman199,HoarderBag,1770 - Chunk 26-29 (Alta.Chunks.Overworld
0,03/28/2022 12:21:57,AssassinKing862,HoarderBag,4311 - Marketplace Building Chunk 
0,03/28/2022 12:21:57,AssassinKing862,HoarderBag,4311 - Marketplace Building Chunk 
0,03/28/2022 12:21:57,MasterBryce,WoodenBag,4311 - Marketplace Building Chunk 
0,03/28/2022 12:21:57,Zyplice,Bag,1307 - Chunk 19-32 Marketplace (Alta.Chunks.Overworld
0,03/28/2022 12:21:57,Orion the hunter,HoarderBag,None
0,03/28/2022 12:21:57,vrboy17,HoarderBag,4311 - Marketplace Building Chunk 
0,03/28/2022 12:21:57,matthewdo,HoarderBag,1307 - Chunk 19-32 Marketplace (Alta.Chunks.Overworld
0,03/28/2022 12:21:57,themaskedman199,HoarderBag,1836 - Chunk 27-29 (Alta.Chunks.Overworld
0,03/28/2022 12:22:55,MasterBryce,WoodenBag,4311 - Marketplace Building Chunk 
0,03/28/2022 12:22:55,Zyplice,Bag,4311 - Marketplace Building Chunk 
0,03/28/2022 12:22:55,Orion the hunter,HoarderBag,None
0,03/28/2022 12:22:55,vrboy17,HoarderBag,4311 - Marketplace Building Chunk 
0,03/28/2022 12:22:55,matthewdo,HoarderBag,4311 - Marketplace Building Chunk 
0,03/28/2022 12:22:55,themaskedman199,HoarderBag,2036 - Chunk 30-29 (Alta.Chunks.Overworld
0,03/28/2022 12:24:08,MasterBryce,WoodenBag,4311 - Marketplace Building Chunk 
0,03/28/2022 12:24:08,MasterBryce,WoodenBag,4311 - Marketplace Building Chunk 
0,03/28/2022 12:24:08,Zyplice,Bag,4308 - Townhall Building Chunk 
0,03/28/2022 12:24:08,Orion the hunter,HoarderBag,None
0,03/28/2022 12:24:08,vrboy17,HoarderBag,1307 - Chunk 19-32 Marketplace (Alta.Chunks.Overworld
0,03/28/2022 12:24:08,matthewdo,HoarderBag,1307 - Chunk 19-32 Marketplace (Alta.Chunks.Overworld
0,03/28/2022 12:24:08,themaskedman199,HoarderBag,1973 - Chunk 29-32 (Alta.Chunks.Overworld
0,03/28/2022 12:25:01,MasterBryce,WoodenBag,4311 - Marketplace Building Chunk 
0,03/28/2022 12:25:01,MasterBryce,WoodenBag,4311 - Marketplace Building Chunk 
0,03/28/2022 12:25:01,Zyplice,Bag,4311 - Marketplace Building Chunk 
0,03/28/2022 12:25:01,Orion the hunter,HoarderBag,None
0,03/28/2022 12:25:01,vrboy17,HoarderBag,4307 - Crafting Building Chunk 
0,03/28/2022 12:25:01,matthewdo,HoarderBag,1307 - Chunk 19-32 Marketplace (Alta.Chunks.Overworld
0,03/28/2022 12:25:01,themaskedman199,HoarderBag,2042 - Chunk 30-35 (Alta.Chunks.Overworld
0,03/28/2022 12:25:53,MasterBryce,WoodenBag,1239 - Chunk 18-32 Patio House (Alta.Chunks.Overworld
0,03/28/2022 12:25:53,MasterBryce,WoodenBag,1239 - Chunk 18-32 Patio House (Alta.Chunks.Overworld
0,03/28/2022 12:25:53,Zyplice,Bag,4311 - Marketplace Building Chunk 
0,03/28/2022 12:25:53,Orion the hunter,HoarderBag,None
0,03/28/2022 12:25:53,vrboy17,HoarderBag,4307 - Crafting Building Chunk 
0,03/28/2022 12:25:53,matthewdo,HoarderBag,4307 - Crafting Building Chunk 
0,03/28/2022 12:25:53,themaskedman199,HoarderBag,1975 - Chunk 29-34 (Alta.Chunks.Overworld
0,03/28/2022 12:26:45,MasterBryce,None,1239 - Chunk 18-32 Patio House (Alta.Chunks.Overworld
0,03/28/2022 12:26:45,MasterBryce,WoodenBag,1239 - Chunk 18-32 Patio House (Alta.Chunks.Overworld
0,03/28/2022 12:26:45,Zyplice,Bag,4310 - Blacksmith Building Chunk 
0,03/28/2022 12:26:45,Orion the hunter,HoarderBag,None
0,03/28/2022 12:26:45,vrboy17,HoarderBag,4307 - Crafting Building Chunk 
0,03/28/2022 12:26:45,matthewdo,HoarderBag,4307 - Crafting Building Chunk 
0,03/28/2022 12:26:45,themaskedman199,HoarderBag,1840 - Chunk 27-33 (Alta.Chunks.Overworld
0,03/28/2022 12:27:38,MasterBryce,WoodenBag,1173 - Chunk 17-32 (Alta.Chunks.Overworld
0,03/28/2022 12:27:38,MasterBryce,WoodenBag,1174 - Chunk 17-33 Town Hall (Alta.Chunks.Overworld
0,03/28/2022 12:27:38,Zyplice,Bag,1375 - Chunk 20-34 (Alta.Chunks.Overworld
0,03/28/2022 12:27:38,Orion the hunter,HoarderBag,None
0,03/28/2022 12:27:38,vrboy17,HoarderBag,4307 - Crafting Building Chunk 
0,03/28/2022 12:27:38,matthewdo,HoarderBag,4307 - Crafting Building Chunk 
0,03/28/2022 12:27:38,themaskedman199,HoarderBag,1773 - Chunk 26-32 (Alta.Chunks.Overworld
0,03/28/2022 12:28:30,MasterBryce,WoodenBag,1039 - Chunk 15-32 (Alta.Chunks.Overworld
0,03/28/2022 12:28:30,MasterBryce,WoodenBag,1039 - Chunk 15-32 (Alta.Chunks.Overworld
0,03/28/2022 12:28:30,Zyplice,Bag,4307 - Crafting Building Chunk 
0,03/28/2022 12:28:30,Orion the hunter,HoarderBag,None
0,03/28/2022 12:28:30,vrboy17,HoarderBag,4307 - Crafting Building Chunk 
0,03/28/2022 12:28:30,matthewdo,HoarderBag,4307 - Crafting Building Chunk 
0,03/28/2022 12:28:30,themaskedman199,HoarderBag,1707 - Chunk 25-32 (Alta.Chunks.Overworld
0,03/28/2022 12:29:23,MasterBryce,WoodenBag,840 - Chunk 12-33 (Alta.Chunks.Overworld
0,03/28/2022 12:29:23,MasterBryce,WoodenBag,840 - Chunk 12-33 (Alta.Chunks.Overworld
0,03/28/2022 12:29:23,Zyplice,Bag,1308 - Chunk 19-33 Crafting and Teleporters (Alta.Chunks.Overworld
0,03/28/2022 12:29:23,Orion the hunter,HoarderBag,None
0,03/28/2022 12:29:23,vrboy17,HoarderBag,4307 - Crafting Building Chunk 
0,03/28/2022 12:29:23,matthewdo,HoarderBag,4307 - Crafting Building Chunk 
0,03/28/2022 12:29:23,themaskedman199,HoarderBag,1707 - Chunk 25-32 (Alta.Chunks.Overworld
0,03/28/2022 12:30:15,MasterBryce,WoodenBag,708 - Chunk 10-33 (Alta.Chunks.Overworld
0,03/28/2022 12:30:15,MasterBryce,WoodenBag,640 - Chunk 9-33 (Alta.Chunks.Overworld
0,03/28/2022 12:30:15,Zyplice,Bag,1373 - Chunk 20-32 Blacksmith (Alta.Chunks.Overworld
0,03/28/2022 12:30:15,Orion the hunter,HoarderBag,None
0,03/28/2022 12:30:15,vrboy17,HoarderBag,4307 - Crafting Building Chunk 
